PURCHASE_ORDER_NUMBER,PO_DOCUMENT_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_VALUE_ETB,OPEN_VALUE_ETB,PERFORMANCE_GUARANTEE_SUBMISSION_DATE,PERFORMANCE_GUARANTEE_RECEIVED_DATE,PERFORMANCE_GUARANTEE_EXPIRY_DATE,DAYS_TO_EXPIRY,PERFORMANCE_BOND_STATUS,REPORTING_CURRENCY
4500010255,2026-03-04,20000249,RISE GLOBAL GMBH,"59,889,737.47","59,889,737.47",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012637,2026-07-04,20000382,Jiangying Jinfeng Medical Equipment,"59,654,262.63","59,654,262.63",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001704,2024-09-30,10001621,Sam's general trading plc,"86,881,898.22","58,537,219.90",[NULL],[NULL],2026-10-11,82,MISSING,ETB
4500006539,2025-08-18,10001159,Kilitch Estro Biotech PLC,"464,619,153","57,318,474",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003583,2025-02-28,10000744,Ethiopian Pharmaceuticals Manufactu,"218,335,986","57,255,462",[NULL],[NULL],2026-07-07,-14,MISSING,ETB
4500000693,2024-06-20,20000184,Thai Nippon Rubber Industry Co. Ltd,"56,535,831","56,535,831",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012067,2026-06-11,10000746,Sansheng Pharmaceutical Plc,"55,374,840","55,374,840",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010631,2026-03-23,20000239,Ningbo David Medical Device Co. Ltd,"54,827,203.20","54,827,203.20",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000073,2024-06-13,20000240,Nubenco enterprise INC,"54,676,668.64","54,676,668.64",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010819,2026-04-02,20000495,"Ambulanc (Shenzhen) Tech. Co., Ltd","54,472,197.06","54,472,197.06",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000947,2024-07-11,10001202,Asmerom Teka plastic factory,"142,867,825","54,292,325",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005375,2025-06-24,20000398,Macleods Pharmaceuticals Ltd.,"53,895,729.85","53,895,729.85",[NULL],[NULL],2026-08-14,24,MISSING,ETB
4500004982,2025-06-04,20000398,Macleods Pharmaceuticals Ltd.,"53,895,729.85","53,895,729.85",[NULL],[NULL],2026-08-14,24,MISSING,ETB
4500005391,2025-06-24,20000257,Spot Medical Equipment FZE,"53,751,601.51","53,751,601.51",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005473,2025-06-26,20000257,Spot Medical Equipment FZE,"53,751,601.51","53,751,601.51",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005471,2025-06-26,20000257,Spot Medical Equipment FZE,"53,751,601.51","53,751,601.51",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004719,2025-05-19,10000748,Addis Pharmaceutical Factory Sc.,"793,758,030","53,738,040",[NULL],[NULL],2026-05-16,-66,MISSING,ETB
4500006128,2025-07-25,20000012,Fenway Trading Co.Ltd,"53,016,647.11","53,016,647.11",[NULL],[NULL],2026-10-15,86,MISSING,ETB
4500004525,2025-05-12,20000257,Spot Medical Equipment FZE,"52,640,226.32","52,640,226.32",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003132,2025-01-27,20000257,Spot Medical Equipment FZE,"52,458,713.15","52,458,713.15",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011968,2026-06-08,20000764,Guangzhou Double One Latex Products,"52,331,679.31","52,331,679.31",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010144,2026-02-26,20000686,Roche Kenya Ltd,"52,263,554.44","52,263,554.44",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003754,2025-03-12,10000972,BRG Trading Plc,"55,303,787","52,245,441",[NULL],[NULL],2026-01-29,-173,MISSING,ETB
4500003191,2025-01-30,20000257,Spot Medical Equipment FZE,"51,728,568.64","51,728,568.64",[NULL],[NULL],2026-02-11,-160,MISSING,ETB
4500003851,2025-03-17,10000743,East African Pharmaceuticals Plc,"51,337,982","51,337,982",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003165,2025-01-29,20000730,AqVida GmbH,"51,327,028.40","51,327,028.40",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001095,2024-07-18,20000430,Relier Pharma Fze,"50,549,648.26","50,549,648.26",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012736,2026-07-06,20000257,Spot Medical Equipment FZE,"50,038,648.89","50,038,648.89",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001268,2024-08-01,20000410,Mylan Laboratories Ltd.,"49,624,515.93","49,624,515.93",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010453,2026-03-13,20000382,Jiangying Jinfeng Medical Equipment,"49,550,334.11","49,550,334.11",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007541,2025-10-11,20000228,Hawam International Trading,"49,282,371.71","49,282,371.71",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004657,2025-05-15,20000411,Naari Pte Limited,"57,165,167.16","48,527,881.17",[NULL],[NULL],2026-08-11,21,MISSING,ETB
4500010104,2026-02-24,10002311,Africure PharmaceuticalManufaEthiop,"48,210,561.24","48,210,561.24",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002308,2024-11-11,20000475,Zaman Project Management,"47,692,622.25","47,692,622.25",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011623,2026-05-21,10001161,GLOCARE PHARMAMANUFACTURING PLC,"47,505,600","47,505,600",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010097,2026-02-24,20000924,Woman Care Global LLC,"47,313,517.55","47,313,517.55",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003842,2025-03-17,10000748,Addis Pharmaceutical Factory Sc.,"47,066,652","47,066,652",[NULL],[NULL],2026-04-11,-101,MISSING,ETB
4500010880,2026-04-03,20000947,AFRIMED MEDICAL SUPLIES LIMITED,"46,774,457.73","46,774,457.73",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006110,2025-07-23,20000213,Adonai Trading FZE,"46,744,322.24","46,744,322.24",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012668,2026-07-06,20000113,Pregna International -,"45,911,103.82","45,911,103.82",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001010,2024-07-15,20000353,Fdc,"45,840,288.21","45,840,288.21",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001881,2024-10-14,20000346,Elsmed Healthcare Solutions Ltd.,"45,656,474","45,656,474",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003286,2025-02-04,20000726,Wise Team FZC JV with Wise Team PLC,"44,082,038.69","44,082,038.69",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010938,2026-04-07,10000981,Lifecare Pharmaceutical Trading,"43,638,054.53","43,638,054.53",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001823,2024-10-09,10000745,Humanwell Pharmaceutical Ethiopia P,"284,998,870.62","43,581,966.88",[NULL],[NULL],2025-07-27,-359,MISSING,ETB
4500000949,2024-07-10,20000218,BOSTON MEDICAL FZE.,"43,548,988","43,548,988",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000954,2024-07-11,20000218,BOSTON MEDICAL FZE.,"43,548,988","43,548,988",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000951,2024-07-10,20000218,BOSTON MEDICAL FZE.,"43,548,988","43,548,988",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000950,2024-07-10,20000218,BOSTON MEDICAL FZE.,"43,548,988","43,548,988",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004531,2025-05-12,20000213,Adonai Trading FZE,"42,882,925.80","42,882,925.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000671,2024-06-19,20000411,Naari Pte Limited,"42,135,261.69","42,135,261.69",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004551,2025-05-13,20000248,REY INTERNATIONAL FZC,"42,015,027.98","42,015,027.98",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009485,2026-01-22,20000342,Cspc Zhongnuo Pharmaceutical Co. Lt,"41,747,596.72","41,747,596.72",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001726,2024-10-02,20000257,Spot Medical Equipment FZE,"41,613,400.70","41,613,400.70",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001918,2024-10-17,10001196,ABI Business Group & Med Eqp Import,"41,131,012","41,131,012",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002071,2024-10-29,10000750,Pharmacure Plc.,"279,203,270.10","40,894,083.85",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006106,2025-07-23,20000213,Adonai Trading FZE,"40,875,264.71","40,875,264.71",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012204,2026-06-17,20000433,Reyoung Pharmaceutical,"40,834,491.58","40,834,491.58",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002388,2024-11-15,20000213,Adonai Trading FZE,"40,440,769.75","40,440,769.75",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010381,2026-03-11,20000683,Samed FZE,"40,296,972.52","40,296,972.52",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012906,2026-07-20,20000942,Jiangsu keling medical appliances c,"40,244,497.92","40,244,497.92",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008991,2025-12-25,20000445,Shiv dial sud and sons,"40,218,819.96","40,218,819.96",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010506,2026-03-18,20000942,Jiangsu keling medical appliances c,"40,099,023.36","40,099,023.36",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000879,2024-07-04,20000434,Roche Diagnostics Gmbh,"47,405,168.55","39,330,610.05",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003433,2025-04-24,20000548,Beckman coulter,"38,964,918.27","38,964,918.27",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008590,2025-12-03,20000695,Tuttnauer Ltd. Israel,"38,773,823.55","38,773,823.55",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010159,2026-02-26,20000312,Abbott Rapid Dx International Ltd.,"38,552,568.53","38,552,568.53",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010002,2026-02-19,20000312,Abbott Rapid Dx International Ltd.,"38,552,568.53","38,552,568.53",[NULL],[NULL],2026-06-30,-21,MISSING,ETB
4500010354,2026-03-11,20000407,Mission Pharma,"38,360,331.39","38,360,331.39",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011837,2026-06-02,20000257,Spot Medical Equipment FZE,"38,231,776.68","38,231,776.68",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009565,2026-01-27,20000228,Hawam International Trading,"38,180,344.38","38,180,344.38",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011433,2026-05-13,20000260,Tenama International FZ-LLC,"37,617,887.81","37,617,887.81",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010621,2026-03-23,20000257,Spot Medical Equipment FZE,"37,335,456.27","37,335,456.27",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012102,2026-06-15,20000333,Bliss Gvs Pharma Ltd.,"37,159,130.13","37,159,130.13",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011611,2026-05-20,20000469,Vhb Medi Sciences Limited,"37,102,931.58","37,102,931.58",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000107,2024-06-13,20000410,Mylan Laboratories Ltd.,"37,098,265.84","37,098,265.84",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012681,2026-07-06,20000683,Samed FZE,"36,646,449.04","36,646,449.04",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002546,2024-12-03,20000264,United Pharma (K) Limited,"36,321,480","36,321,480",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012679,2026-07-06,20000239,Ningbo David Medical Device Co. Ltd,"36,233,192.69","36,233,192.69",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010430,2026-03-12,20000549,Afrovision pharmaceuticals,"36,208,998","36,208,998",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005428,2025-06-25,20000511,B Medical System - Luxembourg,"35,964,125.77","35,964,125.77",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011488,2026-05-14,20000548,Beckman coulter,"35,908,448.83","35,908,448.83",[NULL],[NULL],2026-11-30,132,MISSING,ETB
4500004530,2025-05-12,20000239,Ningbo David Medical Device Co. Ltd,"35,791,085","35,791,085",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003579,2025-02-28,10000744,Ethiopian Pharmaceuticals Manufactu,"44,593,911.58","35,621,783.58",[NULL],[NULL],2026-03-02,-141,MISSING,ETB
4500006120,2025-07-24,20000213,Adonai Trading FZE,"35,058,241.68","35,058,241.68",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000608,2024-06-17,20000397,Lupin Limited,"34,585,916.82","34,585,916.82",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007627,2025-10-15,10000745,Humanwell Pharmaceutical Ethiopia P,"64,895,985","34,460,745",[NULL],[NULL],2026-11-05,107,MISSING,ETB
4500001086,2024-07-18,20000261,Tianjin Yorkool International,"34,408,498.93","34,408,498.93",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001270,2024-08-01,20000430,Relier Pharma Fze,"34,371,712.61","34,371,712.61",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009569,2026-01-27,20000694,Life Root Trading FZE,"33,500,173.14","33,500,173.14",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012009,2026-06-09,20000428,Psychotropics India Limited,"33,419,786.08","33,419,786.08",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003364,2025-02-10,20000215,ATMOS MedizinTechnik GmbH & Co. KG,"33,405,889.25","33,405,889.25",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010822,2026-04-02,20000248,REY INTERNATIONAL FZC,"32,463,468.94","32,463,468.94",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010515,2026-03-16,20000363,"Hangzhou Alltest Biotech Co., Ltd","32,460,819.48","32,460,819.48",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006393,2025-08-12,20000333,Bliss Gvs Pharma Ltd.,"31,739,092.78","31,739,092.78",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002966,2025-01-15,20000695,Tuttnauer Ltd. Israel,"31,717,066.60","31,717,066.60",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011606,2026-05-20,10000746,Sansheng Pharmaceutical Plc,"31,320,709","31,320,709",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002807,2024-12-31,20000249,RISE GLOBAL GMBH,"31,240,294.68","31,240,294.68",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011820,2026-06-02,20000683,Samed FZE,"31,116,214.34","31,116,214.34",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012627,2026-06-30,20000584,CEPHEID HBDC SAS,"31,056,466.78","31,056,466.78",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011281,2026-05-04,20000584,CEPHEID HBDC SAS,"30,956,713.21","30,956,713.21",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012489,2026-06-26,20000370,High Technology Inc,"30,632,531.81","30,632,531.81",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008586,2025-12-03,20000894,Ecan Medical Co.Ltd,"30,617,409.97","30,617,409.97",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007374,2025-10-03,10000821,Julphar Ethiopia,"30,476,205","30,476,205",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002376,2024-11-14,20000695,Tuttnauer Ltd. Israel,"30,420,287.90","30,420,287.90",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012528,2026-06-29,20000370,High Technology Inc,"30,246,000.33","30,246,000.33",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002389,2024-11-15,20000058,"Jiangsu Saikang Medical Co.,Ltd","30,140,917","30,140,917",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001282,2024-08-05,10000745,Humanwell Pharmaceutical Ethiopia P,"41,318,623.20","30,065,714.40",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000964,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000959,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000958,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000965,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000956,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000963,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000961,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000955,2024-07-11,20000218,BOSTON MEDICAL FZE.,"29,223,663","29,223,663",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004536,2025-05-13,20000213,Adonai Trading FZE,"29,145,656.63","29,145,656.63",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010169,2026-02-26,20000442,Scott Edil Pharmacia Ltd,"29,072,451.19","29,072,451.19",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000737,2024-06-26,10000745,Humanwell Pharmaceutical Ethiopia P,"172,930,201.50","29,042,040",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007812,2025-10-26,20000149,Shanxian Runte Medical Instruments,"28,677,105.16","28,677,105.16",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011624,2026-05-21,10000745,Humanwell Pharmaceutical Ethiopia P,"28,502,400","28,502,400",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011931,2026-06-04,20000683,Samed FZE,"28,385,718.64","28,385,718.64",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011659,2026-05-22,10003439,MEDX Diagnostics PLC,"28,260,000","28,260,000",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010871,2026-04-03,20000165,Sonoscape Medical Corp.,"28,254,700.74","28,254,700.74",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004545,2025-05-16,20000248,REY INTERNATIONAL FZC,"28,138,301.58","28,138,301.58",[NULL],[NULL],2026-09-19,60,MISSING,ETB
4500012152,2026-06-15,10003646,Axial Importer and Manufacturing,"27,900,000","27,900,000",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010804,2026-04-01,10003646,Axial Importer and Manufacturing,"27,900,000","27,900,000",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001940,2024-10-17,20000346,Elsmed Healthcare Solutions Ltd.,"27,817,942.50","27,817,942.50",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
